X,Y,shapeName,shapeISO,shapeID,shapeGroup,shapeType
29.7569212072477,-1.72145030624489,Mataba,,72400831B46993387094180,RWA,ADM3
29.7894946490215,-1.73941428451917,Minazi,,72400831B21274712897993,RWA,ADM3
29.6538437651728,-1.69209968330012,Mugunga,,72400831B86001711013504,RWA,ADM3
29.8864518855842,-1.81085010736801,Muhondo,,72400831B27696881460328,RWA,ADM3
29.8907680313259,-1.74317043722784,Muyongwe,,72400831B13335476539998,RWA,ADM3
29.7073995746333,-1.70884032557752,Muzo,,72400831B88551351782253,RWA,ADM3
29.7872429040089,-1.62055567302146,Nemba,,72400831B56645073337606,RWA,ADM3
29.8392904287076,-1.82704694483124,Ruli,,72400831B7766595463532,RWA,ADM3
29.6544683421102,-1.62519455013308,Rusasa,,72400831B95053032988708,RWA,ADM3
29.8543871244447,-1.71570170097132,Rushashi,,72400831B85695117874619,RWA,ADM3
29.5617706570892,-1.55957866372027,Busogo,,72400831B53196074824102,RWA,ADM3
29.6557159694842,-1.47400600225997,Cyuve,,72400831B64618079577350,RWA,ADM3
29.6974250189252,-1.50232993674236,Gacaca,,72400831B21889409585431,RWA,ADM3
29.7470081545091,-1.5333359723121,Gashaki,,72400831B60650491885422,RWA,ADM3
29.5146604704001,-1.53550814329883,Gataraga,,72400831B16575691277326,RWA,ADM3
29.5926098259166,-1.52381237832346,Kimonyi,,72400831B71448427338224,RWA,ADM3
29.5495650640776,-1.43377058762624,Kinigi,,72400831B94198137821909,RWA,ADM3
29.6452483680648,-1.51264551065622,Muhoza,,72400831B56022084626280,RWA,ADM3
29.6195080915069,-1.54497582868176,Muko,,72400831B95651591853350,RWA,ADM3
29.5810529981,-1.47794550782424,Musanze,,72400831B28920525967049,RWA,ADM3
29.6187888692248,-1.57594635903392,Nkotsi,,72400831B82397496850742,RWA,ADM3
29.6255750126204,-1.42776391152572,Nyange,,72400831B96146888839894,RWA,ADM3
29.7193579816826,-1.54200816987784,Remera,,72400831B42925100780328,RWA,ADM3
29.6671332357704,-1.55886015371553,Rwaza,,72400831B26691756358401,RWA,ADM3
29.5175901363782,-1.49882947220575,Shingiro,,72400831B2367410840165,RWA,ADM3
29.9682935161675,-1.49194656719947,Bungwe,,72400831B94803068896138,RWA,ADM3
29.8512637499071,-1.39575451498669,Butaro,,72400831B34758398893904,RWA,ADM3
29.7217801360494,-1.37512476841723,Cyanika,,72400831B56855269235795,RWA,ADM3
29.8263681991762,-1.51350241342108,Cyeru,,72400831B13608732624711,RWA,ADM3
29.6822975311357,-1.42539667493312,Gahunga,,72400831B26588168788392,RWA,ADM3
29.9479650737279,-1.53536389970174,Gatebe,,72400831B99188219262361,RWA,ADM3
29.7813864850713,-1.49139641539582,Gitovu,,72400831B29547924641101,RWA,ADM3
29.767702962528,-1.38036312409106,Kagogo,,72400831B5816179482764,RWA,ADM3
29.7391205220352,-1.46113670756468,Kinoni,,72400831B46003919777493,RWA,ADM3
29.8080827395401,-1.37967901108867,Kinyababa,,72400831B66749672702521,RWA,ADM3
29.9021598655868,-1.4662879124548,Kivuye,,72400831B84907057692872,RWA,ADM3
29.8691222664424,-1.57722433003184,Nemba,,72400831B31124628119882,RWA,ADM3
29.7345463917844,-1.42279848760283,Rugarama,,72400831B15248367072179,RWA,ADM3
29.7978283173,-1.54461354082771,Rugendabari,,72400831B76007583267237,RWA,ADM3
29.9187080199921,-1.56332905104799,Ruhunde,,72400831B77510256803665,RWA,ADM3
29.8287211911563,-1.45552065901003,Rusarabuye,,72400831B2003653877978,RWA,ADM3
29.8696942601369,-1.5088625729621,Rwerere,,72400831B3612843167843,RWA,ADM3
30.2222841993546,-1.81273721906869,Bukure,,72400831B78575374004223,RWA,ADM3
30.1374496253649,-1.55481143824028,Bwisige,,72400831B78446802746902,RWA,ADM3
30.0480047933639,-1.57131795142353,Byumba,,72400831B89449183867592,RWA,ADM3
30.0148451312988,-1.47882095519161,Cyumba,,72400831B52386155558409,RWA,ADM3
30.241380536081,-1.77706989479832,Giti,,72400831B44944340093876,RWA,ADM3
30.0868012174246,-1.63204674697074,Kageyo,,72400831B58066998527771,RWA,ADM3
30.0481349323361,-1.43860284178148,Kaniga,,72400831B84860148793107,RWA,ADM3
29.9993610884621,-1.53355588527375,Manyagiro,,72400831B68333246742019,RWA,ADM3
